Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2026-05-19 19:00:00,76803.28,77065.8,76765.14,76818.74,341.73224,2026-05-19 19:59:59.999,26278650.7162641,84920.0,188.60457,14505183.4735602,0.0
2026-05-19 20:00:00,76818.73,77040.24,76818.73,77022.23,147.68289,2026-05-19 20:59:59.999,11363387.7918735,37733.0,89.77739,6907421.3890252,0.0
2026-05-19 21:00:00,77022.22,77040.83,76973.76,76982.34,185.29058,2026-05-19 21:59:59.999,14269813.8483126,35717.0,93.43414,7195573.2231498,0.0
2026-05-19 22:00:00,76982.34,76982.34,76642.95,76712.21,233.07768,2026-05-19 22:59:59.999,17893953.400091,69659.0,118.88713,9125005.8979294,0.0
2026-05-19 23:00:00,76712.22,76980.07,76670.52,76834.36,199.1312,2026-05-19 23:59:59.999,15309483.2495057,48353.0,137.08057,10539265.8664908,0.0
2026-05-20 00:00:00,76834.36,76896.5,76516.74,76788.83,236.25061,2026-05-20 00:59:59.999,18118602.8161591,103108.0,102.54502,7864555.6524044,0.0
2026-05-20 01:00:00,76788.83,76922.46,76536.59,76820.98,358.53384,2026-05-20 01:59:59.999,27514665.9339074,121947.0,171.19192,13140203.0408965,0.0
2026-05-20 02:00:00,76820.98,76909.62,76600.0,76690.42,293.25018,2026-05-20 02:59:59.999,22511689.900693,83504.0,128.20272,9842565.9842493,0.0
2026-05-20 03:00:00,76690.42,76829.61,76604.99,76723.54,673.76637,2026-05-20 03:59:59.999,51659442.7751386,67489.0,253.77988,19455639.783372,0.0
2026-05-20 04:00:00,76723.55,76836.82,76692.0,76780.37,365.31048,2026-05-20 04:59:59.999,28048299.0734874,50216.0,155.62498,11948982.3834402,0.0
2026-05-20 05:00:00,76780.37,77320.0,76780.37,77196.99,973.23466,2026-05-20 05:59:59.999,75087108.9103383,114814.0,555.77315,42874885.8454901,0.0
2026-05-20 06:00:00,77196.99,77422.0,77179.93,77414.11,528.12463,2026-05-20 06:59:59.999,40817906.1144523,76182.0,314.55706,24315879.3310327,0.0
2026-05-20 07:00:00,77414.1,77472.21,77241.13,77282.64,351.42212,2026-05-20 07:59:59.999,27184942.7928222,63384.0,161.95813,12529208.9571368,0.0
2026-05-20 08:00:00,77282.65,77635.52,77210.33,77458.04,548.89961,2026-05-20 08:59:59.999,42504194.9141934,71184.0,307.89743,23845512.5330387,0.0
2026-05-20 09:00:00,77458.05,77543.59,77365.94,77485.13,360.90275,2026-05-20 09:59:59.999,27957195.3032465,54458.0,181.69976,14074319.1986707,0.0
2026-05-20 10:00:00,77485.14,77663.0,77485.14,77517.45,409.79863,2026-05-20 10:59:59.999,31795958.8506129,52231.0,259.88715,20163945.0578711,0.0
2026-05-20 11:00:00,77517.46,77569.1,77328.2,77382.49,362.81092,2026-05-20 11:59:59.999,28105656.8607325,45332.0,110.14628,8532314.5964788,0.0
2026-05-20 12:00:00,77382.5,77748.05,77365.52,77617.26,377.41047,2026-05-20 12:59:59.999,29273615.6116588,53326.0,211.16976,16383647.2087341,0.0
2026-05-20 13:00:00,77617.26,77650.62,76968.05,77204.61,682.21238,2026-05-20 13:59:59.999,52686387.519486,206393.0,309.93025,23937851.1965126,0.0
2026-05-20 14:00:00,77204.61,77574.29,76891.61,77446.08,1202.39421,2026-05-20 14:59:59.999,92958070.6846497,309680.0,601.84619,46520194.1601713,0.0
2026-05-20 15:00:00,77446.01,77853.04,77300.0,77455.46,777.75101,2026-05-20 15:59:59.999,60346333.2502221,202374.0,393.98232,30574353.5859955,0.0
2026-05-20 16:00:00,77455.45,77557.0,77018.38,77338.6,407.4641,2026-05-20 16:59:59.999,31482383.307917,161576.0,210.70082,16280207.8416265,0.0
2026-05-20 17:00:00,77338.6,77713.66,77230.86,77568.95,501.34929,2026-05-20 17:59:59.999,38869474.8528956,121665.0,280.77779,21767867.0580539,0.0
2026-05-20 18:00:00,77568.95,77634.52,77398.63,77415.09,414.50917,2026-05-20 18:59:59.999,32135060.877229,89589.0,242.15059,18773976.2936159,0.0
2026-05-20 19:00:00,77415.09,77709.68,77350.71,77667.49,388.96569,2026-05-20 19:59:59.999,30152795.8372189,92314.0,248.08915,19229652.4744861,0.0
2026-05-20 20:00:00,77667.49,77760.0,77476.19,77720.01,357.7103,2026-05-20 20:59:59.999,27778637.6500113,98182.0,146.73444,11395584.5343385,0.0
2026-05-20 21:00:00,77720.01,77766.6,77500.0,77500.01,158.00627,2026-05-20 21:59:59.999,12268334.7202966,55549.0,55.98954,4347547.7439812,0.0
2026-05-20 22:00:00,77500.01,77504.69,77226.61,77504.69,367.95652,2026-05-20 22:59:59.999,28478431.3561151,92956.0,118.89914,9202716.6300526,0.0
2026-05-20 23:00:00,77504.69,77559.34,77386.93,77552.23,198.22886,2026-05-20 23:59:59.999,15356081.5581514,50301.0,82.62895,6400389.1396601,0.0
2026-05-21 00:00:00,77552.24,78071.42,77525.0,77967.09,547.83434,2026-05-21 00:59:59.999,42610920.5323608,102859.0,353.13807,27466718.4648115,0.0
2026-05-21 01:00:00,77967.09,78173.15,77800.0,77863.85,453.71737,2026-05-21 01:59:59.999,35367923.4379255,108406.0,222.92078,17379782.7171647,0.0
2026-05-21 02:00:00,77863.85,78100.0,77820.1,77955.78,820.7986,2026-05-21 02:59:59.999,64030303.2546567,66846.0,436.54366,34056391.9366927,0.0
2026-05-21 03:00:00,77955.78,78098.85,77908.0,78078.72,441.60659,2026-05-21 03:59:59.999,34440855.6146364,45148.0,230.83355,18003281.4081018,0.0
2026-05-21 04:00:00,78078.72,78180.01,77965.36,78035.8,365.79347,2026-05-21 04:59:59.999,28546313.5368702,51539.0,148.32572,11576606.4606636,0.0
2026-05-21 05:00:00,78035.8,78147.07,77714.94,77828.0,390.37362,2026-05-21 05:59:59.999,30415346.7884126,65341.0,149.29679,11634058.9760913,0.0
2026-05-21 06:00:00,77828.0,77873.15,77533.45,77622.14,317.41875,2026-05-21 06:59:59.999,24665483.2671031,71236.0,132.31551,10284101.3340127,0.0
2026-05-21 07:00:00,77622.14,77901.06,77521.0,77889.01,380.5065,2026-05-21 07:59:59.999,29547564.5987294,85483.0,206.65668,16054306.6051171,0.0
2026-05-21 08:00:00,77889.01,78200.0,77885.53,77924.63,493.4737,2026-05-21 08:59:59.999,38501104.8556647,111254.0,201.21688,15702701.4014316,0.0
2026-05-21 09:00:00,77924.63,77977.53,77633.02,77633.02,277.92731,2026-05-21 09:59:59.999,21617293.9640802,57878.0,116.12849,9030023.4574276,0.0
2026-05-21 10:00:00,77633.03,77678.01,77190.09,77198.08,783.43483,2026-05-21 10:59:59.999,60627925.5177328,149767.0,446.38045,34547274.0627597,0.0
2026-05-21 11:00:00,77198.09,77372.0,77147.15,77189.1,380.03818,2026-05-21 11:59:59.999,29363239.5948107,79292.0,212.2675,16401307.1827871,0.0
2026-05-21 12:00:00,77189.1,77363.32,77080.72,77278.53,382.67307,2026-05-21 12:59:59.999,29551697.5436456,94328.0,222.37985,17174548.3382764,0.0
2026-05-21 13:00:00,77278.52,77358.05,76719.47,77122.68,862.17497,2026-05-21 13:59:59.999,66431826.9897685,216089.0,374.2719,28844093.2305555,0.0
2026-05-21 14:00:00,77122.67,77240.82,76788.8,76984.61,697.95187,2026-05-21 14:59:59.999,53761580.7014296,192835.0,357.59674,27548149.9578449,0.0
2026-05-21 15:00:00,76984.61,77402.12,76900.0,77259.46,411.10449,2026-05-21 15:59:59.999,31718178.6183363,132970.0,215.58394,16633610.5477244,0.0
2026-05-21 16:00:00,77259.45,77344.01,77008.75,77207.93,404.33559,2026-05-21 16:59:59.999,31204124.7301088,113607.0,203.9926,15742771.4164364,0.0
2026-05-21 17:00:00,77207.92,78098.16,77181.83,77869.38,1291.96294,2026-05-21 17:59:59.999,100383117.7411416,235690.0,771.09049,59889469.7820838,0.0
2026-05-21 18:00:00,77869.38,77922.01,77230.0,77387.74,559.91554,2026-05-21 18:59:59.999,43441777.9497551,168985.0,196.94101,15280707.4981939,0.0
2026-05-21 19:00:00,77387.74,77802.51,77365.97,77690.56,437.10444,2026-05-21 19:59:59.999,33913185.5764784,110132.0,272.91991,21177896.1853071,0.0
2026-05-21 20:00:00,77690.56,77804.75,77647.75,77705.81,144.76199,2026-05-21 20:59:59.999,11250921.1472564,53651.0,73.74742,5732153.8770185,0.0
2026-05-21 21:00:00,77705.8,77813.35,77645.4,77672.29,182.97007,2026-05-21 21:59:59.999,14226389.079458,51377.0,91.1619,7088810.7745737,0.0
2026-05-21 22:00:00,77672.3,77750.61,77555.33,77628.0,130.38276,2026-05-21 22:59:59.999,10125328.8271598,55511.0,47.30992,3673801.6020059,0.0
2026-05-21 23:00:00,77628.01,77745.39,77534.43,77615.52,159.99742,2026-05-21 23:59:59.999,12426293.360228,52922.0,81.98878,6368177.9241713,0.0
2026-05-22 00:00:00,77615.52,77628.38,77369.49,77373.57,228.62269,2026-05-22 00:59:59.999,17715270.987881,88734.0,85.19027,6601669.365149,0.0
2026-05-22 01:00:00,77373.57,77673.5,77327.28,77616.0,252.86608,2026-05-22 01:59:59.999,19592030.9285808,69421.0,139.81763,10833044.4966265,0.0
2026-05-22 02:00:00,77616.0,77728.01,77593.16,77673.36,244.81122,2026-05-22 02:59:59.999,19013172.1605043,55697.0,117.7062,9141658.8480475,0.0
2026-05-22 03:00:00,77673.37,77817.8,77673.36,77779.98,158.00162,2026-05-22 03:59:59.999,12286557.4817551,48184.0,84.45662,6567383.8674568,0.0
2026-05-22 04:00:00,77779.98,77900.0,77637.99,77655.42,475.76681,2026-05-22 04:59:59.999,37001731.3014086,58370.0,281.35576,21887070.8125224,0.0
2026-05-22 05:00:00,77655.43,77726.0,77454.56,77489.0,344.3172,2026-05-22 05:59:59.999,26722034.0064139,61432.0,119.7089,9291546.6841959,0.0
2026-05-22 06:00:00,77489.0,77525.85,77370.4,77423.41,542.83384,2026-05-22 06:59:59.999,42047633.6655938,84906.0,292.27219,22639179.042648,0.0
2026-05-22 07:00:00,77423.41,77543.38,77288.77,77408.06,393.92568,2026-05-22 07:59:59.999,30502166.9040777,78796.0,213.25639,16517906.103847,0.0
2026-05-22 08:00:00,77408.07,77535.0,77216.0,77267.38,509.65577,2026-05-22 08:59:59.999,39442035.7042907,105792.0,239.6905,18554944.6297459,0.0
2026-05-22 09:00:00,77267.39,77360.0,77200.0,77307.11,276.32946,2026-05-22 09:59:59.999,21353007.1653226,56476.0,173.94273,13440924.5016538,0.0
2026-05-22 10:00:00,77307.12,77363.01,77261.73,77312.0,275.0182,2026-05-22 10:59:59.999,21262180.4596452,42585.0,136.61938,10561799.2367635,0.0
2026-05-22 11:00:00,77311.99,77430.55,77184.45,77428.84,375.5311,2026-05-22 11:59:59.999,29032400.2372827,62992.0,251.40755,19435807.2376637,0.0
2026-05-22 12:00:00,77428.83,77584.94,77395.45,77533.9,317.41573,2026-05-22 12:59:59.999,24594567.7096872,73499.0,151.79825,11761754.1515973,0.0
2026-05-22 13:00:00,77533.91,77547.56,77130.99,77290.01,419.18989,2026-05-22 13:59:59.999,32406247.8470876,133811.0,194.88458,15066413.4295456,0.0
2026-05-22 14:00:00,77290.0,77290.0,76751.0,76774.23,1004.6619,2026-05-22 14:59:59.999,77286080.3714562,171924.0,447.42729,34407230.695155,0.0
2026-05-22 15:00:00,76774.23,77030.64,76570.0,76790.59,872.56913,2026-05-22 15:59:59.999,66990590.7476256,158966.0,420.224,32273429.6787152,0.0
2026-05-22 16:00:00,76790.6,77006.69,76767.0,76950.68,481.05047,2026-05-22 16:59:59.999,37001034.5027344,105741.0,287.68155,22131057.9969556,0.0
2026-05-22 17:00:00,76950.67,77093.72,76750.0,76750.0,322.37426,2026-05-22 17:59:59.999,24801355.7907331,107245.0,143.47121,11040318.2861537,0.0
2026-05-22 18:00:00,76750.01,76898.0,76101.0,76537.47,809.74159,2026-05-22 18:59:59.999,61954775.1589657,160785.0,249.29479,19077099.0640138,0.0
2026-05-22 19:00:00,76537.47,76590.68,75668.76,75860.44,1201.88912,2026-05-22 19:59:59.999,91305184.2679573,268583.0,475.37691,36108006.6508598,0.0
2026-05-22 20:00:00,75860.44,76080.95,75826.0,75984.47,415.32736,2026-05-22 20:59:59.999,31539812.8325506,112130.0,186.72555,14179343.2384235,0.0
2026-05-22 21:00:00,75984.47,76087.85,75926.2,75978.83,349.85112,2026-05-22 21:59:59.999,26598067.1644651,68264.0,136.26912,10360040.258712,0.0
2026-05-22 22:00:00,75978.83,75978.84,75558.28,75737.52,473.52886,2026-05-22 22:59:59.999,35872946.9734645,91382.0,150.72194,11417292.350253,0.0
2026-05-22 23:00:00,75737.53,75881.18,75359.18,75539.5,527.08224,2026-05-22 23:59:59.999,39879576.5409758,105068.0,225.69145,17079733.9827444,0.0
2026-05-23 00:00:00,75539.5,75635.59,75220.0,75352.64,828.38332,2026-05-23 00:59:59.999,62464463.486472,177801.0,357.56037,26967898.7062192,0.0
2026-05-23 01:00:00,75352.64,75500.0,75350.0,75489.84,466.00374,2026-05-23 01:59:59.999,35157142.9495821,116362.0,252.42038,19042624.4430334,0.0
2026-05-23 02:00:00,75489.83,75581.27,75417.56,75572.07,334.42834,2026-05-23 02:59:59.999,25248800.7379006,48698.0,157.56808,11895365.1877227,0.0
2026-05-23 03:00:00,75572.07,75664.62,75563.33,75635.22,267.29386,2026-05-23 03:59:59.999,20211456.2074187,36530.0,105.93994,8010518.6175951,0.0
2026-05-23 04:00:00,75635.22,75650.63,75507.01,75539.77,198.6031,2026-05-23 04:59:59.999,15007666.2688025,34869.0,98.47847,7441386.5086693,0.0
2026-05-23 05:00:00,75539.77,75562.4,75469.89,75482.68,267.20559,2026-05-23 05:59:59.999,20175629.7247509,40164.0,128.90536,9733776.0480977,0.0
2026-05-23 06:00:00,75482.68,75501.09,75394.54,75398.33,189.47214,2026-05-23 06:59:59.999,14297067.3073173,36351.0,79.07915,5967330.8068532,0.0
2026-05-23 07:00:00,75398.33,75443.44,74289.6,74609.36,2035.70931,2026-05-23 07:59:59.999,152363030.689069,180109.0,803.6735,60103060.0591015,0.0
2026-05-23 08:00:00,74609.37,74746.67,74303.56,74684.3,963.9472,2026-05-23 08:59:59.999,71870536.652866,116134.0,485.45985,36209746.7826041,0.0
2026-05-23 09:00:00,74684.29,74752.45,74624.5,74656.91,431.5071,2026-05-23 09:59:59.999,32228434.6659344,44794.0,207.13071,15471009.4998601,0.0
2026-05-23 10:00:00,74656.91,74797.01,74656.91,74705.0,625.72233,2026-05-23 10:59:59.999,46774169.9057983,37440.0,279.92771,20925234.3019136,0.0
2026-05-23 11:00:00,74705.0,74873.55,74704.99,74789.99,487.9196,2026-05-23 11:59:59.999,36495428.1155355,30312.0,302.73681,22643759.8169992,0.0
2026-05-23 12:00:00,74789.99,74798.41,74660.05,74753.93,570.81814,2026-05-23 12:59:59.999,42660461.5087335,35012.0,350.32289,26181741.2440739,0.0
2026-05-23 13:00:00,74753.94,75262.86,74753.93,75213.9,815.89889,2026-05-23 13:59:59.999,61224194.7614783,98426.0,481.78924,36152593.5232738,0.0
2026-05-23 14:00:00,75213.9,75726.3,75108.15,75537.72,922.06012,2026-05-23 14:59:59.999,69513902.4231735,90365.0,566.48891,42722140.2019217,0.0
2026-05-23 15:00:00,75537.73,75676.0,75405.4,75520.0,634.72295,2026-05-23 15:59:59.999,47950918.2032751,72255.0,335.03305,25309259.3822771,0.0
2026-05-23 16:00:00,75519.99,75638.62,75415.17,75444.7,411.95204,2026-05-23 16:59:59.999,31104643.3032783,62849.0,192.31059,14521193.3724141,0.0
2026-05-23 17:00:00,75444.71,75522.0,75371.72,75488.18,566.20129,2026-05-23 17:59:59.999,42728055.0962179,55939.0,344.69323,26011909.5710086,0.0
2026-05-23 18:00:00,75488.17,75986.24,75472.04,75845.82,429.21806,2026-05-23 18:59:59.999,32535525.1740278,107879.0,229.50191,17392755.7418185,0.0
2026-05-23 19:00:00,75845.82,76012.22,75780.9,75983.45,364.9012,2026-05-23 19:59:59.999,27696028.1960317,68801.0,211.90402,16086596.0487694,0.0
2026-05-23 20:00:00,75983.45,77300.0,75953.94,77287.58,1242.58285,2026-05-23 20:59:59.999,95193275.4570245,239289.0,747.38264,57256364.4608194,0.0
2026-05-23 21:00:00,77286.08,77404.18,76538.04,76804.99,1147.59506,2026-05-23 21:59:59.999,88281100.9427488,197120.0,534.3833,41113562.9015477,0.0
2026-05-23 22:00:00,76805.0,76885.0,76396.06,76584.45,464.30329,2026-05-23 22:59:59.999,35571274.6424704,93641.0,243.19468,18635971.9864071,0.0
2026-05-23 23:00:00,76584.45,76822.0,76538.36,76752.01,420.43862,2026-05-23 23:59:59.999,32243399.3539089,82396.0,242.7024,18611072.4772979,0.0
2026-05-24 00:00:00,76752.0,76930.65,76629.02,76835.16,392.54327,2026-05-24 00:59:59.999,30137977.126974,73690.0,252.45866,19385289.8845764,0.0
2026-05-24 01:00:00,76835.16,76921.45,76754.53,76890.04,225.24128,2026-05-24 01:59:59.999,17310673.964813,46201.0,129.04034,9917398.6665257,0.0
2026-05-24 02:00:00,76890.04,76968.04,76704.32,76830.0,185.87406,2026-05-24 02:59:59.999,14283020.4342934,43212.0,83.13555,6389419.3228725,0.0
2026-05-24 03:00:00,76830.01,77011.62,76738.5,76750.0,248.04543,2026-05-24 03:59:59.999,19061261.5534541,49639.0,73.99829,5689146.8050735,0.0
2026-05-24 04:00:00,76750.01,76858.26,76730.0,76786.5,163.64327,2026-05-24 04:59:59.999,12566833.9033632,33663.0,88.1558,6770017.4736445,0.0
2026-05-24 05:00:00,76786.5,76861.78,76651.59,76822.23,202.16815,2026-05-24 05:59:59.999,15512314.4019523,33881.0,56.74557,4354867.0591299,0.0
2026-05-24 06:00:00,76822.23,77065.94,76716.02,76987.58,257.8917,2026-05-24 06:59:59.999,19821680.9037071,47296.0,132.81732,10210305.0971671,0.0
2026-05-24 07:00:00,76987.58,77014.24,76786.2,76799.99,193.96514,2026-05-24 07:59:59.999,14913431.1889159,41262.0,107.51384,8267250.8255589,0.0
2026-05-24 08:00:00,76799.99,76861.77,76734.42,76830.69,226.94949,2026-05-24 08:59:59.999,17430374.9393504,30043.0,109.9325,8443294.2401311,0.0
2026-05-24 09:00:00,76830.69,77046.67,76821.86,77020.53,369.92973,2026-05-24 09:59:59.999,28466383.4785398,36666.0,243.16538,18712299.6089285,0.0
2026-05-24 10:00:00,77020.54,77543.15,76927.04,77194.7,782.53817,2026-05-24 10:59:59.999,60452704.0322776,81653.0,472.57919,36502852.1334585,0.0
